Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,Quarter,IsWeekend,CompetitionAge,PromoDuration,PreviousDaySales,PreviousWeekSales,Rolling7DaySales
239,6,2015-01-18,0,0,0,0,0,0,d,c,610.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,18,3,1,1,2015.0,2015.0,5317.0,0.0,4593.285714285715
46,6,2014-04-20,0,0,0,0,0,0,c,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,20,16,2,1,9.0,3.0,5973.0,0.0,5450.142857142857
227,5,2014-02-22,4112,418,1,0,0,0,a,a,2370.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,2,22,8,1,1,2014.0,2014.0,6545.0,4345.0,5326.428571428572
979,4,2015-07-31,8097,709,1,1,0,1,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,31,31,3,0,10.0,4.0,7147.0,5278.0,6434.714285714285
171,2,2015-01-21,6423,760,1,0,0,0,a,a,2640.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,21,4,1,0,2015.0,2015.0,6584.0,9076.0,6221.142857142857
29,1,2014-06-03,9964,773,1,1,0,0,d,c,2170.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,6,3,23,2,0,2014.0,2014.0,12247.0,5736.0,6615.571428571428
1078,5,2013-12-28,5614,443,1,0,0,0,d,c,670.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,28,52,4,1,2013.0,2.0,6874.0,8143.0,3891.857142857143
775,3,2013-11-14,7030,536,1,0,0,0,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,14,46,4,0,8.0,2.0,6889.0,9642.0,6657.857142857143
387,2,2014-04-30,13737,1529,1,1,0,0,c,a,210.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2014,4,30,18,2,0,2014.0,1.0,11467.0,6566.0,8159.714285714285
311,2,2015-02-18,7267,842,1,1,0,0,a,c,680.0,7.0,2005.0,0,0.0,0.0,,,,,,,,2015,2,18,8,1,0,10.0,2015.0,7393.0,6028.0,5642.142857142857
296,3,2015-02-26,6454,768,1,0,0,0,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2015,2,26,9,1,0,8.0,1.0,5393.0,7868.0,5124.857142857143
1001,1,2013-03-26,7731,794,1,1,0,1,c,a,19640.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,26,13,1,0,2013.0,2.0,8997.0,6990.0,5455.428571428572
720,3,2013-10-17,4494,517,1,0,0,1,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,10,17,42,4,0,2.0,0.0,5347.0,7342.0,4737.0
280,4,2014-11-28,9241,661,1,1,0,0,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2014,11,28,48,4,0,1.0,0.0,7355.0,5292.0,6473.714285714285
439,6,2013-09-01,0,0,0,0,0,0,a,a,1350.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2013,9,1,35,3,1,4.0,2013.0,6449.0,0.0,6827.857142857143
733,2,2014-04-02,15244,3466,1,1,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,,,,,,,,2014,4,2,14,2,0,15.0,2014.0,14788.0,11528.0,14263.857142857143
529,6,2013-08-25,0,0,0,0,0,0,d,c,12920.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,8,25,34,3,1,1.0,2013.0,5789.0,0.0,5279.285714285715
59,5,2014-06-28,2506,252,1,0,0,0,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,28,26,2,1,7.0,3.0,4735.0,2528.0,3567.0
384,1,2014-05-06,10492,1187,1,1,0,0,a,c,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,5,6,19,2,0,2014.0,3.0,14051.0,12180.0,7543.142857142857
33,0,2015-05-11,7869,812,1,0,0,0,a,c,1320.0,5.0,2013.0,0,0.0,0.0,,,,,,,,2015,5,11,20,2,0,2.0,2015.0,0.0,10488.0,7746.285714285715
157,5,2013-02-16,7560,780,1,0,0,0,a,c,2950.0,10.0,2004.0,0,0.0,0.0,,,,,,,,2013,2,16,7,1,1,9.0,2013.0,7508.0,7215.0,6221.142857142857
176,2,2013-07-24,3771,524,1,0,0,1,a,a,3770.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,7,24,30,3,0,2013.0,2013.0,3727.0,6198.0,3886.571428571429
574,6,2015-07-26,0,0,0,0,0,0,d,a,4400.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,26,30,3,1,2015.0,2015.0,8279.0,0.0,6817.0
402,6,2013-12-15,0,0,0,0,0,0,c,c,5830.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,15,50,4,1,2.0,3.0,9311.0,0.0,6070.571428571428
127,1,2013-07-02,5592,694,1,1,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2013,7,2,27,3,0,8.0,3.0,6069.0,3615.0,4463.0
687,3,2014-12-25,0,0,0,0,c,1,d,c,2770.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,12,25,52,4,0,2014.0,2014.0,6101.0,11846.0,8121.0
1011,5,2015-01-31,9660,1099,1,0,0,0,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2015,1,31,5,1,1,3.0,4.0,9471.0,4849.0,7086.714285714285
851,6,2013-02-03,0,0,0,0,0,0,d,c,2330.0,0.0,0.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2013,2,3,5,1,1,2013.0,0.0,5269.0,0.0,3608.142857142857
870,3,2015-04-23,6348,882,1,0,0,0,a,a,780.0,4.0,2009.0,0,0.0,0.0,,,,,,,,2015,4,23,17,2,0,6.0,2015.0,6292.0,7110.0,5484.0
382,1,2015-05-26,6686,612,1,0,0,0,c,c,26130.0,11.0,2002.0,0,0.0,0.0,,,,,,,,2015,5,26,22,2,0,13.0,2015.0,0.0,8175.0,5365.428571428572
603,0,2014-04-28,8126,1054,1,1,0,0,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,28,18,2,0,7.0,4.0,0.0,0.0,4938.142857142857
907,5,2014-11-29,9396,1179,1,0,0,0,a,c,250.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,11,29,48,4,1,2014.0,2014.0,8713.0,7029.0,6745.142857142857
859,2,2014-05-28,8237,819,1,0,0,0,c,a,21770.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2014,5,28,22,2,0,0.0,2014.0,6651.0,7684.0,6350.714285714285
750,0,2014-06-16,8390,575,1,1,0,1,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,16,25,2,0,12.0,3.0,0.0,0.0,4469.857142857143
1079,0,2014-03-24,6634,609,1,0,0,0,a,a,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,24,13,1,0,2014.0,5.0,0.0,12636.0,7388.857142857143
93,6,2014-09-21,0,0,0,0,0,0,a,a,16690.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,21,38,3,1,2014.0,3.0,2774.0,0.0,5302.428571428572
374,2,2014-04-09,6831,861,1,0,0,0,a,a,1150.0,9.0,2007.0,0,0.0,0.0,,,,,,,,2014,4,9,15,2,0,7.0,2014.0,6728.0,8124.0,5927.142857142857
560,5,2013-12-28,15982,2126,1,0,0,0,c,c,1910.0,7.0,2013.0,0,0.0,0.0,,,,,,,,2013,12,28,52,4,1,0.0,2013.0,15958.0,21768.0,8667.857142857143
222,2,2013-12-04,5657,582,1,1,0,0,a,a,2170.0,11.0,2008.0,0,0.0,0.0,,,,,,,,2013,12,4,49,4,0,5.0,2013.0,7685.0,3712.0,5056.142857142857
263,2,2015-02-25,3118,330,1,0,0,0,a,c,1140.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,25,9,1,0,2.0,1.0,3224.0,4246.0,3225.0
365,2,2013-10-16,3663,474,1,0,0,0,c,a,2410.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,10,16,42,4,0,2013.0,4.0,3904.0,6438.0,4028.428571428572
98,0,2013-01-07,6406,509,1,1,0,0,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,1,7,2,1,0,7.0,1.0,0.0,0.0,3027.428571428572
503,3,2013-02-21,7626,556,1,1,0,0,d,c,13080.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,2,21,8,1,0,7.0,2.0,6258.0,4184.0,5760.714285714285
502,6,2015-01-25,0,0,0,0,0,0,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,25,4,1,1,13.0,6.0,7824.0,0.0,6951.285714285715
507,0,2014-09-22,6482,598,1,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,22,39,3,0,3.0,5.0,0.0,12563.0,6810.714285714285
1013,1,2014-08-26,2874,337,1,0,0,0,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,8,26,35,3,0,0.0,1.0,3642.0,4804.0,3084.0
414,0,2014-12-01,9466,608,1,1,0,0,d,c,6210.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,12,1,49,4,0,2014.0,1.0,0.0,7088.0,6935.857142857143
240,0,2014-02-17,6270,548,1,1,0,0,a,a,1110.0,5.0,2009.0,0,0.0,0.0,,,,,,,,2014,2,17,8,1,0,5.0,2014.0,0.0,3948.0,3644.857142857143
127,6,2014-06-15,0,0,0,0,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,15,24,2,1,9.0,4.0,5202.0,0.0,2984.0
185,2,2014-06-25,4825,415,1,0,0,0,d,c,1860.0,5.0,2015.0,0,0.0,0.0,,,,,,,,2014,6,25,26,2,0,0.0,2014.0,5183.0,6841.0,5412.142857142857
242,3,2015-04-09,3319,310,1,0,0,1,d,a,6880.0,9.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,9,15,2,0,14.0,4.0,2758.0,6631.0,1970.4285714285716
901,2,2013-07-17,7642,638,1,1,0,1,a,c,3170.0,4.0,2014.0,0,0.0,0.0,,,,,,,,2013,7,17,29,3,0,0.0,2013.0,8331.0,6448.0,6218.142857142857
627,5,2014-07-12,7010,730,1,0,0,0,c,c,3970.0,3.0,2010.0,0,0.0,0.0,,,,,,,,2014,7,12,28,3,1,4.0,2014.0,4578.0,6315.0,4313.142857142857
948,2,2015-01-28,7180,1793,1,1,0,0,b,b,1430.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,28,5,1,0,2015.0,2015.0,7122.0,6907.0,7278.285714285715
156,3,2013-11-07,9744,963,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2013,11,7,45,4,0,2.0,2.0,8002.0,0.0,7204.571428571428
1089,5,2013-06-08,9629,999,1,0,0,0,d,a,5220.0,5.0,2009.0,0,0.0,0.0,,,,,,,,2013,6,8,23,2,1,4.0,2013.0,11083.0,11042.0,9212.285714285714
1043,4,2015-02-06,8259,1177,1,1,0,1,c,a,420.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2015,2,6,6,1,0,9.0,2015.0,8754.0,11122.0,8628.57142857143
945,2,2014-02-12,3911,577,1,0,0,0,a,c,12480.0,3.0,2011.0,0,0.0,0.0,,,,,,,,2014,2,12,7,1,0,3.0,2014.0,4007.0,4350.0,3256.285714285714
298,3,2015-07-16,9545,679,1,1,0,0,d,a,19840.0,7.0,2009.0,0,0.0,0.0,,,,,,,,2015,7,16,29,3,0,6.0,2015.0,9397.0,7476.0,8096.285714285715
947,1,2014-12-09,8009,1156,1,0,0,0,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2014,12,9,50,4,0,0.0,4.0,9007.0,9478.0,8581.0
1115,3,2013-08-01,5745,378,1,1,0,1,d,c,5350.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,8,1,31,3,0,2013.0,1.0,6209.0,3674.0,5198.142857142857
854,6,2013-12-29,0,0,0,0,0,0,c,a,4770.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,29,52,4,1,2013.0,3.0,8317.0,0.0,4341.285714285715
19,1,2014-03-25,5127,610,1,0,0,0,a,c,3240.0,0.0,0.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2014,3,25,13,1,0,2014.0,3.0,6065.0,7700.0,5127.857142857143
240,1,2014-10-28,3828,410,1,0,0,1,a,a,1110.0,5.0,2009.0,0,0.0,0.0,,,,,,,,2014,10,28,44,4,0,5.0,2014.0,4068.0,5040.0,3570.5714285714284
410,3,2014-09-11,4593,664,1,0,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,9,11,37,3,0,3.0,2.0,5172.0,6837.0,4713.714285714285
504,2,2015-07-08,5963,835,1,0,0,0,c,c,820.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,8,28,3,0,2015.0,2015.0,5862.0,8490.0,5769.571428571428
468,5,2013-01-05,9174,1156,1,0,0,0,c,c,5260.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,1,5,1,1,1,1.0,2013.0,7795.0,0.0,0.0
224,4,2015-02-06,8036,552,1,1,0,0,d,c,7930.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,6,6,1,0,2015.0,2.0,7188.0,7606.0,6900.571428571428
127,3,2013-08-22,3005,428,1,0,0,1,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2013,8,22,34,3,0,8.0,3.0,3255.0,5660.0,3355.0
2,2,2015-05-20,6696,794,1,1,0,0,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,20,21,2,0,8.0,5.0,6388.0,5662.0,4183.714285714285
274,1,2014-09-02,3377,796,1,1,0,1,b,b,3640.0,0.0,0.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,2,36,3,0,2014.0,1.0,3845.0,3273.0,3935.0
608,1,2015-04-07,11390,1151,1,0,0,0,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,7,15,2,0,2.0,4.0,0.0,18299.0,6546.285714285715
570,2,2013-02-20,6454,878,1,1,0,0,a,a,180.0,11.0,2006.0,0,0.0,0.0,,,,,,,,2013,2,20,8,1,0,7.0,2013.0,6877.0,5048.0,5293.571428571428
316,2,2014-06-25,6967,695,1,0,0,0,d,a,9000.0,8.0,2001.0,0,0.0,0.0,,,,,,,,2014,6,25,26,2,0,13.0,2014.0,7380.0,12745.0,6349.285714285715
347,0,2013-10-14,4517,345,1,0,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,10,14,42,4,0,0.0,1.0,0.0,5381.0,3814.285714285714
175,0,2014-04-21,0,0,0,0,b,0,c,a,4130.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,4,21,17,2,0,2014.0,2014.0,0.0,8092.0,4800.285714285715
560,3,2013-04-18,8573,1170,1,0,0,0,c,c,1910.0,7.0,2013.0,0,0.0,0.0,,,,,,,,2013,4,18,16,2,0,0.0,2013.0,8349.0,11154.0,8824.714285714286
335,5,2015-05-09,9388,1735,1,0,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,9,19,2,1,2015.0,2.0,16920.0,11028.0,15983.285714285714
856,3,2015-04-30,10119,1237,1,1,0,0,a,a,3020.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2015,4,30,18,2,0,5.0,2015.0,8970.0,5810.0,7110.714285714285
442,2,2014-02-26,2881,357,1,0,0,0,c,a,500.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2014,2,26,9,1,0,2014.0,5.0,2110.0,4265.0,2986.714285714286
337,6,2014-11-02,0,0,0,0,0,0,d,c,10600.0,7.0,2005.0,1,45.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2014,11,2,44,4,1,9.0,0.0,6316.0,0.0,4029.857142857143
743,1,2015-04-21,2783,352,1,0,0,0,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,21,17,2,0,12.0,3.0,3245.0,4645.0,3170.714285714286
665,1,2014-07-15,10015,1479,1,1,0,0,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,7,15,29,3,0,2.0,3.0,11388.0,7612.0,6609.714285714285
379,2,2015-03-18,4042,476,1,1,0,0,d,a,6630.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,3,18,12,1,0,2015.0,2015.0,4820.0,2930.0,3556.8571428571427
67,6,2015-07-05,0,0,0,0,0,0,a,c,410.0,2.0,2006.0,0,0.0,0.0,,,,,,,,2015,7,5,27,3,1,9.0,2015.0,4825.0,0.0,8082.285714285715
198,6,2015-07-19,0,0,0,0,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,19,29,3,1,13.0,5.0,943.0,0.0,2888.5714285714284
22,4,2014-05-30,6514,690,1,0,0,0,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,5,30,22,2,0,2014.0,2.0,0.0,5005.0,3133.285714285714
721,1,2013-09-10,7799,705,1,1,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,9,10,37,3,0,1.0,1.0,8683.0,5390.0,5793.142857142857
750,4,2015-07-03,4592,389,1,1,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,3,27,3,0,13.0,4.0,4631.0,4106.0,4538.142857142857
621,0,2013-04-15,4649,742,1,0,0,0,a,a,30.0,7.0,2002.0,0,0.0,0.0,,,,,,,,2013,4,15,16,2,0,11.0,2013.0,0.0,7881.0,4912.571428571428
734,1,2014-09-23,4739,538,1,0,0,0,a,a,220.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2014,9,23,39,3,0,2014.0,1.0,3985.0,6863.0,4275.428571428572
423,3,2014-03-20,9587,1772,1,1,0,0,b,a,1270.0,5.0,2014.0,0,0.0,0.0,,,,,,,,2014,3,20,12,1,0,0.0,2014.0,10182.0,9150.0,10256.857142857143
225,3,2014-11-06,5939,620,1,1,0,0,d,a,10180.0,5.0,2015.0,0,0.0,0.0,,,,,,,,2014,11,6,45,4,0,0.0,2014.0,5593.0,5755.0,4381.285714285715
493,3,2014-06-26,6487,661,1,0,0,0,d,c,1150.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,26,26,2,0,2014.0,3.0,7015.0,0.0,6533.285714285715
773,5,2015-03-14,4114,551,1,0,0,0,a,a,200.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,3,14,11,1,1,2015.0,2015.0,5817.0,3455.0,4319.857142857143
791,1,2013-06-04,7921,880,1,1,0,0,a,a,5950.0,4.0,2007.0,0,0.0,0.0,,,,,,,,2013,6,4,23,2,0,6.0,2013.0,11489.0,7244.0,6422.857142857143
299,2,2015-04-08,6708,755,1,0,0,1,d,c,38630.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2015,4,8,15,2,0,3.0,2015.0,10945.0,9577.0,7198.285714285715
421,4,2013-11-01,9748,1056,1,0,0,0,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,11,1,44,4,0,1.0,1.0,7693.0,6496.0,6311.285714285715
864,0,2013-11-04,6071,743,1,1,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,11,4,45,4,0,1.0,4.0,0.0,3988.0,3450.285714285714
594,1,2014-08-26,3776,514,1,0,0,0,a,a,1790.0,10.0,2011.0,0,0.0,0.0,,,,,,,,2014,8,26,35,3,0,3.0,2014.0,4274.0,6189.0,3280.1428571428573
298,0,2015-04-13,11341,850,1,1,0,0,d,a,19840.0,7.0,2009.0,0,0.0,0.0,,,,,,,,2015,4,13,16,2,0,6.0,2015.0,0.0,0.0,7259.428571428572
289,4,2013-05-03,6843,583,1,1,0,0,d,a,6540.0,12.0,2007.0,0,0.0,0.0,,,,,,,,2013,5,3,18,2,0,6.0,2013.0,7740.0,6768.0,5377.0
442,6,2014-07-06,0,0,0,0,0,0,c,a,500.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2014,7,6,27,3,1,2014.0,5.0,5372.0,0.0,4621.285714285715
856,2,2014-07-16,7397,995,1,1,0,1,a,a,3020.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2014,7,16,29,3,0,4.0,2014.0,7740.0,5117.0,5910.571428571428
556,4,2014-03-14,6263,791,1,0,0,0,d,c,1140.0,11.0,2014.0,0,0.0,0.0,,,,,,,,2014,3,14,11,1,0,0.0,2014.0,5580.0,7790.0,5121.0
682,3,2015-06-25,10241,1780,1,0,0,0,b,a,150.0,9.0,2006.0,0,0.0,0.0,,,,,,,,2015,6,25,26,2,0,9.0,2015.0,10924.0,13195.0,10658.285714285714
57,0,2014-07-21,7425,780,1,0,0,1,d,c,420.0,6.0,2014.0,0,0.0,0.0,,,,,,,,2014,7,21,30,3,0,0.0,2014.0,0.0,12623.0,7494.857142857143
1066,2,2015-02-18,10683,1076,1,1,0,0,a,a,3350.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,2,18,8,1,0,2015.0,2015.0,13082.0,10663.0,8442.285714285714
1043,2,2014-07-09,6257,910,1,0,0,0,c,a,420.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2014,7,9,28,3,0,8.0,2014.0,6029.0,9598.0,6117.428571428572
65,6,2015-04-26,0,0,0,0,0,0,a,c,13840.0,5.0,2010.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,26,17,2,1,5.0,3.0,2871.0,0.0,3377.428571428572
285,2,2014-08-06,5052,437,1,1,0,1,a,a,2410.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,8,6,32,3,0,2014.0,2014.0,5610.0,5946.0,5069.714285714285
818,6,2013-04-21,0,0,0,0,0,0,d,a,490.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2013,4,21,16,2,1,2013.0,3.0,4169.0,0.0,3575.1428571428573
958,3,2013-06-13,3981,592,1,0,0,0,a,a,440.0,11.0,2013.0,0,0.0,0.0,,,,,,,,2013,6,13,24,2,0,0.0,2013.0,4552.0,4925.0,3995.714285714286
50,5,2014-07-19,3514,324,1,0,0,0,d,a,6260.0,11.0,2009.0,0,0.0,0.0,,,,,,,,2014,7,19,29,3,1,5.0,2014.0,4664.0,3988.0,4035.714285714286
333,1,2013-05-07,7833,1140,1,0,0,1,a,c,3720.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2013,5,7,19,2,0,3.0,2013.0,9432.0,15934.0,7339.0
291,4,2014-04-18,0,0,0,1,b,1,d,a,2325.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,4,18,16,2,0,2014.0,2014.0,11658.0,7491.0,7929.285714285715
304,5,2015-03-28,4808,682,1,0,0,1,a,a,1950.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2015,3,28,13,1,1,0.0,2015.0,5322.0,4614.0,4672.428571428572
647,2,2013-10-09,5176,603,1,1,0,1,a,c,7420.0,4.0,2013.0,0,0.0,0.0,,,,,,,,2013,10,9,41,4,0,0.0,2013.0,6312.0,5150.0,4194.857142857143
1032,4,2014-04-25,7265,861,1,0,0,0,d,c,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,25,17,2,0,1.0,2.0,7684.0,0.0,5683.428571428572
731,0,2014-07-07,5989,711,1,0,0,1,a,a,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,7,7,28,3,0,2014.0,0.0,0.0,19816.0,8171.285714285715
708,2,2014-06-25,4308,403,1,0,0,0,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,25,26,2,0,5.0,0.0,4509.0,12301.0,7155.142857142857
296,6,2015-06-14,0,0,0,0,0,0,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2015,6,14,24,2,1,8.0,1.0,4724.0,0.0,4959.857142857143
1025,4,2013-11-01,0,0,0,0,a,0,a,a,720.0,11.0,2009.0,0,0.0,0.0,,,,,,,,2013,11,1,44,4,0,4.0,2013.0,8446.0,7581.0,5021.571428571428
418,3,2015-05-14,0,0,0,0,a,0,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2015,5,14,20,2,0,6.0,4.0,5865.0,6353.0,3778.857142857143
845,5,2013-06-08,4709,375,1,0,0,0,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,8,23,2,1,8.0,2.0,5871.0,5200.0,4327.857142857143
370,3,2015-04-02,10688,895,1,1,0,1,d,a,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,2,14,2,0,15.0,6.0,9025.0,6370.0,8534.285714285714
906,1,2014-06-17,18675,1466,1,1,0,0,a,a,90.0,7.0,2010.0,0,0.0,0.0,,,,,,,,2014,6,17,25,2,0,4.0,2014.0,15092.0,13214.0,10172.857142857143
853,0,2014-01-20,12935,1213,1,1,0,0,a,a,14040.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,1,20,4,1,0,2014.0,2014.0,0.0,7275.0,7075.142857142857
419,6,2015-02-15,0,0,0,0,0,0,c,a,1620.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2015,2,15,7,1,1,6.0,2015.0,4552.0,0.0,4028.428571428572
360,4,2015-02-06,8121,827,1,1,0,1,a,a,2040.0,6.0,2007.0,0,0.0,0.0,,,,,,,,2015,2,6,6,1,0,8.0,2015.0,6781.0,8696.0,6320.714285714285
